Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-01-02 00:00:00-05:00,22.292148570567523,22.598572015819897,21.768679040689435,22.419824600219727,13767900,0.0,0.0
2013-01-03 00:00:00-05:00,22.343231886267482,22.343231886267482,21.806994223588305,22.234708786010742,16739300,0.0,0.0
2013-01-04 00:00:00-05:00,22.10065168462636,22.273014083697056,21.864452442293693,21.953824996948242,21372100,0.0,0.0
2013-01-07 00:00:00-05:00,21.800607132930704,22.630497949151895,21.800607132930704,21.998502731323242,17897100,0.0,0.0
2013-01-08 00:00:00-05:00,21.88998433719138,22.11341568487275,21.296292544530544,21.519723892211914,17863300,0.0,0.0
2013-01-09 00:00:00-05:00,21.455885794896517,21.672934420653647,21.455885794896517,21.641016006469727,18800400,0.0,0.0
2013-01-10 00:00:00-05:00,21.48779876504854,21.70484733581543,21.277135336632078,21.70484733581543,15658100,0.0,0.0
2013-01-11 00:00:00-05:00,21.698389439210594,21.89864339853784,21.543353718407374,21.866342544555664,11191500,0.4,0.0
2013-01-14 00:00:00-05:00,21.96971149022709,22.1247473000862,21.834056696731995,22.021390914916992,11584900,0.0,0.0
2013-01-15 00:00:00-05:00,21.775906534819445,22.4283453575975,21.775906534819445,22.350826263427734,13040200,0.0,0.0
2013-01-16 00:00:00-05:00,22.26685193045523,22.95804786682129,22.253932080852856,22.95804786682129,16512700,0.0,0.0
2013-01-17 00:00:00-05:00,23.093693190649823,23.707372243802467,23.093693190649823,23.52649688720703,14424800,0.0,0.0
2013-01-18 00:00:00-05:00,23.53296379274037,24.10788345336914,23.281032927000478,24.10788345336914,17842200,0.0,0.0
2013-01-22 00:00:00-05:00,23.888245136189557,24.062659338509256,23.209969325529624,23.52649688720703,15809700,0.0,0.0
2013-01-23 00:00:00-05:00,23.843033804907485,24.44379318736614,23.578183079839295,24.417953491210938,10981600,0.0,0.0
2013-01-24 00:00:00-05:00,24.41149995281,24.88306341825388,24.0497515228953,24.198326110839844,11327100,0.0,0.0
2013-01-25 00:00:00-05:00,24.237074686565816,24.44378727741089,23.668613829637618,24.28875160217285,8934600,0.0,0.0
2013-01-28 00:00:00-05:00,24.321060689781504,24.463174104023608,23.71384009218684,23.830116271972656,7140100,0.0,0.0
2013-01-29 00:00:00-05:00,23.713839008601777,24.198322247501505,23.41668988015348,24.10142707824707,8838500,0.0,0.0
2013-01-30 00:00:00-05:00,23.77844229716721,24.24354460996535,23.77844229716721,23.855958938598633,10841800,0.0,0.0
2013-01-31 00:00:00-05:00,23.79781199686845,23.855950072387042,23.4296050066536,23.70091438293457,10720700,0.0,0.0
2013-02-01 00:00:00-05:00,23.797821602749266,24.030373998692337,23.591108909513135,24.017454147338867,9527500,0.0,0.0
2013-02-04 00:00:00-05:00,23.668619323782764,24.094964449393363,23.610481240099087,24.08204460144043,6348000,0.0,0.0
2013-02-05 00:00:00-05:00,24.172484129313524,24.372738101590873,24.017450862693735,24.030370712280273,7284400,0.0,0.0
2013-02-06 00:00:00-05:00,23.875340991419897,24.08205370842016,23.81074419143605,23.99161720275879,5738900,0.0,0.0
2013-02-07 00:00:00-05:00,24.2693719195826,24.2693719195826,23.125991569403467,23.52649688720703,9872500,0.0,0.0
2013-02-08 00:00:00-05:00,23.494203630468714,23.52650201626379,23.145377613989446,23.41668701171875,13858700,0.0,0.0
2013-02-11 00:00:00-05:00,23.339175838006998,23.371474231337302,23.093703613119665,23.158300399780273,6032100,0.0,0.0
2013-02-12 00:00:00-05:00,23.106630786467885,23.190608607109297,22.738423564545865,22.880537033081055,7473800,0.0,0.0
2013-02-13 00:00:00-05:00,22.880521702172544,22.97741931215719,22.706109946933918,22.783626556396484,4859800,0.0,0.0
2013-02-14 00:00:00-05:00,22.641517180357603,23.72675987937666,22.6156774817597,23.623403549194336,7570100,0.0,0.0
2013-02-15 00:00:00-05:00,23.85595243556604,24.424413400925474,23.85595243556604,24.27583885192871,13296300,0.0,0.0
2013-02-19 00:00:00-05:00,24.250001640227243,24.760324576564603,23.9722310528137,24.669885635375977,8292700,0.0,0.0
2013-02-20 00:00:00-05:00,24.650509788423317,25.27710896770362,24.295222533942212,24.941200256347656,8096400,0.0,0.0
2013-02-21 00:00:00-05:00,24.863682289853863,25.21250836849736,24.66988701212942,25.051013946533203,7260900,0.0,0.0
