Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,19.043278736632477,19.173303313827745,18.948395370711413,19.138160705566406,10829095,0.0,0.0
2010-01-05 00:00:00-05:00,19.14167906409855,19.14167906409855,18.88865810518437,18.98354148864746,10562109,0.0,0.0
2010-01-06 00:00:00-05:00,18.955425055302875,19.11356261355035,18.92379866124317,19.088964462280273,11401417,0.0,0.0
2010-01-07 00:00:00-05:00,19.085448461940555,19.250614252762013,19.001108156694304,19.247100830078125,12857232,0.0,0.0
2010-01-08 00:00:00-05:00,19.243587421595677,19.415781467399555,19.21547445011437,19.34549903869629,12148604,0.0,0.0
2010-01-11 00:00:00-05:00,19.4333522774356,19.496607858642502,19.352526787994613,19.44389533996582,10947270,0.0,0.0
2010-01-12 00:00:00-05:00,19.398221214409357,19.521216224355904,19.338480421781277,19.387678146362305,10939350,0.0,0.0
2010-01-13 00:00:00-05:00,19.419526299233077,19.660234543837138,19.41598580989962,19.571739196777344,10538975,0.19192,0.0
2010-01-14 00:00:00-05:00,19.54695960651698,19.68855244045093,19.46908291461795,19.59297752380371,8982493,0.0,0.0
2010-01-15 00:00:00-05:00,19.59652204796113,19.670858271240373,19.525726314928562,19.642539978027344,16132555,0.0,0.0
2010-01-19 00:00:00-05:00,19.663779737528888,20.00006441237771,19.649620590173804,19.893869400024414,16663610,0.0,0.0
2010-01-20 00:00:00-05:00,19.904480937803566,20.102711730240443,19.685011433431928,19.90802001953125,14080659,0.0,0.0
2010-01-21 00:00:00-05:00,19.897407984572457,20.000062496659073,19.469087485752375,19.66731834411621,17317216,0.0,0.0
2010-01-22 00:00:00-05:00,19.585901928712172,19.702715583086036,19.256696869534057,19.295635223388672,14599208,0.0,0.0
2010-01-25 00:00:00-05:00,19.38412896007149,19.649616434811307,19.302713176401905,19.362890243530273,10109421,0.0,0.0
2010-01-26 00:00:00-05:00,19.316881529189654,19.352279406965973,19.207147404487802,19.285022735595703,13814506,0.0,0.0
2010-01-27 00:00:00-05:00,19.15049567465066,19.164654815618476,18.81421115150176,19.07969856262207,24107753,0.0,0.0
2010-01-28 00:00:00-05:00,19.15050006703441,19.274394689703694,18.987667094177922,19.097402572631836,13856398,0.0,0.0
2010-01-29 00:00:00-05:00,19.143430596740124,19.143430596740124,18.722189501693382,18.73988914489746,19832013,0.0,0.0
2010-02-01 00:00:00-05:00,18.800061550483505,19.005372013079096,18.789442892964047,18.88147735595703,18361192,0.0,0.0
2010-02-02 00:00:00-05:00,18.863774612753804,19.327492936206493,18.831915833434557,19.270854949951172,17214256,0.0,0.0
2010-02-03 00:00:00-05:00,19.24608032610681,19.39121370530758,19.150505372579584,19.345195770263672,14158816,0.0,0.0
2010-02-04 00:00:00-05:00,19.380588988621202,19.380588988621202,19.040763910789554,19.05138397216797,19169446,0.0,0.0
2010-02-05 00:00:00-05:00,18.984130409881264,19.161122549311578,18.86731534456305,19.10448455810547,22546061,0.0,0.0
2010-02-08 00:00:00-05:00,19.06200763185294,19.097405497813323,18.870856341286743,18.8850154876709,14861192,0.0,0.0
2010-02-09 00:00:00-05:00,18.98767000255104,19.10802556119647,18.881474997479827,18.8850154876709,23229471,0.0,0.0
2010-02-10 00:00:00-05:00,18.85316276550293,18.93457858697987,18.644313178411974,18.85316276550293,15479366,0.0,0.0
2010-02-11 00:00:00-05:00,18.856695574338243,19.0124475783685,18.73634143322624,18.9522705078125,13413297,0.0,0.0
2010-02-12 00:00:00-05:00,18.831918364512404,19.11510551947059,18.80005958091122,19.0903263092041,17566069,0.0,0.0
2010-02-16 00:00:00-05:00,19.20006088859023,19.35581432030143,19.033688800201524,19.323955535888672,15742184,0.0,0.0
2010-02-17 00:00:00-05:00,19.394743857387304,19.462000478786575,19.31686717695047,19.380584716796875,13285744,0.0,0.0
2010-02-18 00:00:00-05:00,19.359359644561323,19.469095180206377,19.352280068763957,19.45847511291504,11171113,0.0,0.0
2010-02-19 00:00:00-05:00,19.426612600242866,19.43015168361257,19.143425421487635,19.24962043762207,20116924,0.0,0.0
2010-02-22 00:00:00-05:00,19.288557392355397,19.29917604888098,19.100946586105678,19.256698608398438,11966236,0.0,0.0
2010-02-23 00:00:00-05:00,19.196520414321633,19.281476697535787,19.026607847893327,19.10448455810547,13961234,0.0,0.0
2010-02-24 00:00:00-05:00,19.182361323803516,19.306254555292085,19.083245894298646,19.231918334960938,14141309,0.0,0.0
2010-02-25 00:00:00-05:00,19.104480026134148,19.182356717872356,18.977046335137793,19.157577514648438,12305752,0.0,0.0
2010-02-26 00:00:00-05:00,19.17883029397647,19.3027249937682,19.06201657789007,19.214229583740234,14675281,0.0,0.0
2010-03-01 00:00:00-05:00,19.246082199789917,19.345197653596067,19.164666386474625,19.217763900756836,9501667,0.0,0.0
2010-03-02 00:00:00-05:00,19.192978470712152,19.362891024272724,19.16112109821072,19.32041358947754,10419341,0.0,0.0
2010-03-03 00:00:00-05:00,19.327496720173233,19.412451605403962,19.086786990448974,19.14342498779297,13975823,0.0,0.0
2010-03-04 00:00:00-05:00,19.288558360847393,19.29209744413692,19.08324790715945,19.14342498779297,13258858,0.0,0.0
2010-03-05 00:00:00-05:00,19.164658833646214,19.253154186843584,19.157579261678016,19.228376388549805,15291788,0.0,0.0
2010-03-08 00:00:00-05:00,19.246084765718724,19.309802354228488,19.157589365846768,19.263784408569336,8986453,0.0,0.0
2010-03-09 00:00:00-05:00,19.18235965759165,19.45492671325691,19.161120940369013,19.39828872680664,12287828,0.0,0.0
2010-03-10 00:00:00-05:00,19.4018272075893,19.66377417392426,19.3699684314593,19.479703903198242,17001042,0.0,0.0
2010-03-11 00:00:00-05:00,19.48324613117305,19.66377734880498,19.415989485811547,19.66023826599121,11900584,0.0,0.0
2010-03-12 00:00:00-05:00,19.483239275926067,19.48677976468409,19.015982005615438,19.29916763305664,33828679,0.0,0.0
2010-03-15 00:00:00-04:00,19.260236361264553,19.39828872680664,19.15758045057029,19.39828872680664,15406419,0.0,0.0
2010-03-16 00:00:00-04:00,19.412450567227438,19.46554807125208,19.28147775590606,19.35581398010254,12421426,0.0,0.0
2010-03-17 00:00:00-04:00,19.412453169990673,19.4266137258606,19.221303255625234,19.292098999023438,15366194,0.0,0.0
2010-03-18 00:00:00-04:00,19.270854876106483,19.30625273788673,18.977049105355707,19.0336856842041,32043351,0.0,0.0
2010-03-19 00:00:00-04:00,18.923954010009766,19.07970602879331,18.8283776602923,18.923954010009766,34032097,0.0,0.0
2010-03-22 00:00:00-04:00,18.902715894598586,19.19652171201855,18.867316620005496,19.069087982177734,15663610,0.0,0.0
2010-03-23 00:00:00-04:00,19.154044481854495,19.253158511673202,19.051388554471348,19.23546028137207,9704460,0.0,0.0
2010-03-24 00:00:00-04:00,19.203601285499147,19.231919579421525,19.030149624439407,19.069087982177734,13205711,0.0,0.0
2010-03-25 00:00:00-04:00,19.214222271124427,19.224840928259695,18.938114670564527,18.945194244384766,17738224,0.0,0.0
2010-03-26 00:00:00-04:00,19.008910420188094,19.037228713389723,18.562890266312035,18.725723266601562,25017716,0.0,0.0
2010-03-29 00:00:00-04:00,18.789429728954726,18.814207517267455,18.66553515863409,18.8035888671875,22003752,0.0,0.0
2010-03-30 00:00:00-04:00,18.771741091720433,18.853156887815064,18.58058979929776,18.587669372558594,27988954,0.0,0.0
2010-03-31 00:00:00-04:00,18.605372588883643,18.757585554061684,18.481477922197236,18.647850036621094,15870363,0.0,0.0
2010-04-01 00:00:00-04:00,18.690321205238934,18.750498268381282,18.61244450922304,18.746957778930664,12903501,0.0,0.0
2010-04-05 00:00:00-04:00,18.757585922772535,18.849621801869798,18.65492997793698,18.736347198486328,11130471,0.0,0.0
2010-04-06 00:00:00-04:00,18.715101687722356,18.80359845759712,18.612447179583192,18.704483032226562,15102334,0.0,0.0
2010-04-07 00:00:00-04:00,18.654921233233228,18.736338415617357,18.541646682948475,18.584125518798828,20577115,0.0,0.0
2010-04-08 00:00:00-04:00,18.61598828897953,18.65138756365916,18.477935902175382,18.506254196166992,15111296,0.0,0.0
2010-04-09 00:00:00-04:00,18.531036902907235,18.70802768093443,18.50625768739489,18.665550231933594,11637557,0.0,0.0
2010-04-12 00:00:00-04:00,18.761121757147244,18.761121757147244,18.54519265351734,18.64430809020996,13458108,0.0,0.0
2010-04-13 00:00:00-04:00,18.619316548601137,18.733546790351273,18.619316548601137,18.662153244018555,14442059,0.211112,0.0
2010-04-14 00:00:00-04:00,18.712127478239083,18.72640590350224,18.537214640198695,18.672861099243164,19029179,0.0,0.0
2010-04-15 00:00:00-04:00,18.672865137485097,18.72284105575853,18.5871945673788,18.69071388244629,15013756,0.0,0.0
2010-04-16 00:00:00-04:00,18.64787673197321,18.726408080048184,18.569343964853616,18.65501594543457,16562734,0.0,0.0
