Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,32.03097467235342,32.55556697274212,32.01554514082643,32.45527648925781,3650100,0.0,0.0
2010-01-05 00:00:00-05:00,32.47841515310324,32.74842750590099,32.385840918686625,32.655853271484375,2613000,0.0,0.0
2010-01-06 00:00:00-05:00,32.47070047760584,33.095583154803094,32.2546929588678,33.00300598144531,5772100,0.0,0.0
2010-01-07 00:00:00-05:00,32.78699370360767,33.095578350911794,32.5864157428769,32.972145080566406,4022900,0.0,0.0
2010-01-08 00:00:00-05:00,32.79471482695491,33.21901955404345,32.54784822731176,32.84100341796875,5069700,0.0,0.0
2010-01-11 00:00:00-05:00,32.7407034926547,33.02614530720006,32.578697885187005,32.81013488769531,4231900,0.0,0.0
2010-01-12 00:00:00-05:00,32.5632762496773,33.65103307363263,32.555562956306524,32.60184860229492,5557100,0.0,0.0
2010-01-13 00:00:00-05:00,32.74842135841498,33.11872116945115,32.55555668957023,32.972145080566406,4496800,0.0,0.0
2010-01-14 00:00:00-05:00,32.95672279322345,33.39645409935085,32.86414561296783,33.26530456542969,3312500,0.0,0.0
2010-01-15 00:00:00-05:00,33.14187827932488,33.627898278400394,32.972159298715106,33.026161193847656,4734200,0.0,0.0
2010-01-19 00:00:00-05:00,32.93357256116811,33.8130379970558,32.78699645996094,33.751319885253906,5343600,0.0,0.0
2010-01-20 00:00:00-05:00,33.45045649071403,33.859328742961395,33.21130318574712,33.5661735534668,4409900,0.0,0.0
2010-01-21 00:00:00-05:00,33.512177899350895,33.774474077056716,33.064733209665995,33.24216842651367,4578300,0.0,0.0
2010-01-22 00:00:00-05:00,33.18815997968535,33.18815997968535,32.31641065781718,32.54013442993164,4903400,0.0,0.0
2010-01-25 00:00:00-05:00,32.817855584025885,32.817855584025885,32.10811201123769,32.308692932128906,3665700,0.0,0.0
2010-01-26 00:00:00-05:00,32.216117705442464,32.5478452198513,32.038682537274305,32.27012252807617,3459000,0.0,0.0
2010-01-27 00:00:00-05:00,32.331837622004294,32.78699842371943,32.03868245915004,32.347267150878906,4562300,0.0,0.0
2010-01-28 00:00:00-05:00,32.516987793191966,32.516987793191966,31.706953743825196,31.853532791137695,4773300,0.0,0.0
2010-01-29 00:00:00-05:00,32.12354539945241,32.378128227434466,31.583523626696888,31.622098922729492,4618100,0.0,0.0
2010-02-01 00:00:00-05:00,31.753237721304522,32.09267846578296,31.560373059988805,31.77638053894043,3540100,0.0,0.0
2010-02-02 00:00:00-05:00,31.93067717593812,32.27783420184373,31.475516395946663,32.10811233520508,3817900,0.0,0.0
2010-02-03 00:00:00-05:00,32.054117157194156,32.162120933851845,31.930683849173622,32.092689514160156,2555100,0.0,0.0
2010-02-04 00:00:00-05:00,31.92297661660187,31.92297661660187,31.290380425016355,31.32895278930664,4069400,0.0,0.0
2010-02-05 00:00:00-05:00,31.0203652411655,31.43695380151417,30.62692245164675,31.274948120117188,5850400,0.0,0.0
2010-02-08 00:00:00-05:00,31.190075232173253,31.298078978466425,30.781203066097277,30.98949432373047,4514200,0.0,0.0
2010-02-09 00:00:00-05:00,31.220939893296695,31.460090247929575,30.997216125577893,31.04350471496582,4525700,0.0,0.0
2010-02-10 00:00:00-05:00,31.112934489144173,31.282653422198408,30.57291274625112,30.873781204223633,4885800,0.0,0.0
2010-02-11 00:00:00-05:00,30.87378756029777,31.321232221406948,30.557489508224652,31.066652297973633,4753300,0.0,0.0
2010-02-12 00:00:00-05:00,31.120651982465287,31.27494435024226,30.704063472332102,31.236371994018555,3347700,0.0,0.0
2010-02-16 00:00:00-05:00,31.398370608792135,31.50637435913086,31.02807077496731,31.50637435913086,2420000,0.0,0.0
2010-02-17 00:00:00-05:00,31.722387664604213,31.722387664604213,31.36751729344548,31.46780776977539,2480300,0.0,0.0
2010-02-18 00:00:00-05:00,31.506376673478687,31.89210606324073,31.421515736869967,31.86896324157715,2309400,0.0,0.0
2010-02-19 00:00:00-05:00,31.058925942603402,31.94610462405531,31.058925942603402,31.529516220092773,5039200,0.0,0.0
2010-02-22 00:00:00-05:00,31.622086795915834,31.699231472632874,31.282643155446976,31.39836311340332,2421400,0.0,0.0
2010-02-23 00:00:00-05:00,31.313514178418995,31.521808416669284,31.04350476376968,31.058931350708008,2600900,0.0,0.0
2010-02-24 00:00:00-05:00,31.182363656229025,31.344372242756126,31.043503778020067,31.074359893798828,3261600,0.0,0.0
2010-02-25 00:00:00-05:00,30.86605952301871,30.989492790228773,30.511189247649924,30.665481567382812,5548700,0.0,0.0
2010-02-26 00:00:00-05:00,30.665492707219084,31.051222175234415,30.642349880860497,30.835214614868164,4534000,0.0,0.0
2010-03-01 00:00:00-05:00,30.76577642408424,31.205507685445184,30.76577642408424,30.92778205871582,4157800,0.0,0.0
2010-03-02 00:00:00-05:00,31.105218597599023,31.56809270069973,31.051216717,31.321226119995117,3726700,0.0,0.0
2010-03-03 00:00:00-05:00,31.44467273624153,31.56039278249843,31.259524193690115,31.35209846496582,3194000,0.0,0.0
2010-03-04 00:00:00-05:00,31.29036017341655,31.62980087951571,31.1977830275779,31.56036949157715,3642900,0.0,0.0
2010-03-05 00:00:00-05:00,31.699237728517943,31.992392855082645,31.498659763740847,31.76866912841797,2781800,0.0,0.0
2010-03-08 00:00:00-05:00,31.676096541882465,32.100398255189866,31.676096541882465,31.984678268432617,4536100,0.0,0.0
2010-03-09 00:00:00-05:00,31.78410803061885,32.64042790101076,31.78410803061885,32.44756317138672,4826300,0.0,0.0
2010-03-10 00:00:00-05:00,32.370415513807764,32.51699459176666,32.14669172115214,32.44756317138672,3192100,0.0,0.0
2010-03-11 00:00:00-05:00,32.2315499307172,32.45527370433791,32.14668898604162,32.40127182006836,3282900,0.0,0.0
2010-03-12 00:00:00-05:00,32.62498877177716,32.702133463779234,32.231543191075076,32.493839263916016,2755900,0.0,0.0
2010-03-15 00:00:00-04:00,32.58642833990504,32.84100827089552,32.42441971885753,32.78700637817383,2619800,0.0,0.0
